1, 11420, Note_on_c, 0, 84, 38
1, 11448, Note_off_c, 0, 55, 0
1, 11464, Note_on_c, 0, 58, 33
1, 11504, Note_off_c, 0, 56, 0
1, 11516, Note_off_c, 0, 84, 0
1, 11516, Note_on_c, 0, 80, 38
1, 11516, Note_on_c, 0, 60, 33
1, 11560, Note_off_c, 0, 58, 0
1, 11572, Note_on_c, 0, 61, 33
1, 11612, Note_off_c, 0, 60, 0
1, 11612, Note_off_c, 0, 80, 0
1, 11612, Note_on_c, 0, 77, 38
1, 11628, Note_on_c, 0, 63, 33
1, 11667, Note_off_c, 0, 61, 0
1, 11683, Note_on_c, 0, 65, 34
1, 11707, Note_off_c, 0, 77, 0
1, 11707, Note_on_c, 0, 84, 38
1, 11723, Note_off_c, 0, 63, 0
1, 11735, Note_on_c, 0, 67, 34
1, 11779, Note_off_c, 0, 65, 0
1, 11791, Note_on_c, 0, 68, 35
1, 11803, Note_off_c, 0, 84, 0
1, 11803, Note_on_c, 0, 80, 38
1, 11831, Note_off_c, 0, 67, 0
1, 11847, Note_on_c, 0, 70, 35
1, 11887, Note_off_c, 0, 68, 0
1, 11899, Note_off_c, 0, 80, 0
1, 11899, Note_on_c, 0, 89, 38
1, 11903, Note_on_c, 0, 72, 36
1, 11943, Note_off_c, 0, 70, 0
1, 11955, Note_on_c, 0, 73, 36
1, 11995, Note_off_c, 0, 89, 0
1, 11995, Note_on_c, 0, 84, 38
1, 11999, Note_off_c, 0, 72, 0
1, 12011, Note_on_c, 0, 75, 36
1, 12050, Note_off_c, 0, 73, 0
1, 12066, Note_on_c, 0, 77, 37
1, 12090, Note_off_c, 0, 84, 0
1, 12090, Note_on_c, 0, 80, 38
1, 12106, Note_off_c, 0, 75, 0
1, 12121, Note_on_c, 0, 79, 37
1, 12161, Note_off_c, 0, 77, 0
1, 12173, Note_on_c, 0, 80, 38
1, 12185, Note_off_c, 0, 80, 0
1, 12185, Note_on_c, 0, 77, 39
1, 12217, Note_off_c, 0, 79, 0
1, 12229, Note_on_c, 0, 82, 40
1, 12269, Note_off_c, 0, 80, 0
1, 12281, Note_off_c, 0, 77, 0
1, 12281, Note_off_c, 0, 68, 0
1, 12281, Note_off_c, 0, 65, 0
1, 12281, Note_off_c, 0, 60, 0
1, 12281, Note_off_c, 0, 53, 0
1, 12281, Note_off_c, 0, 41, 0
1, 12281, Note_on_c, 0, 63, 36
1, 12281, Note_on_c, 0, 48, 33
1, 12281, Note_on_c, 0, 60, 25
1, 12281, Note_on_c, 0, 72, 35
1, 12285, Note_on_c, 0, 84, 41
1, 12325, Note_off_c, 0, 82, 0
1, 12377, Note_off_c, 0, 48, 0
1, 12377, Note_off_c, 0, 63, 0
1, 12377, Note_on_c, 0, 60, 36
1, 12377, Note_on_c, 0, 48, 28
1, 12381, Note_off_c, 0, 84, 0
1, 12473, Note_off_c, 0, 48, 0
1, 12473, Note_off_c, 0, 60, 0
1, 12473, Note_off_c, 0, 72, 0
1, 12473, Note_off_c, 0, 60, 0
1, 12473, Note_on_c, 0, 63, 36
1, 12473, Note_on_c, 0, 48, 28
1, 12473, Note_on_c, 0, 60, 25
1, 12473, Note_on_c, 0, 72, 35
1, 12569, Note_off_c, 0, 72, 0
1, 12569, Note_off_c, 0, 60, 0
1, 12569, Note_off_c, 0, 48, 0
1, 12569, Note_off_c, 0, 63, 0
1, 12569, Note_on_c, 0, 67, 36
1, 12569, Note_on_c, 0, 48, 28
1, 12569, Note_on_c, 0, 63, 25
1, 12569, Note_on_c, 0, 75, 35
1, 12665, Note_off_c, 0, 75, 0
1, 12665, Note_off_c, 0, 63, 0
1, 12665, Note_off_c, 0, 48, 0
1, 12665, Note_off_c, 0, 67, 0
1, 12665, Note_on_c, 0, 50, 33
1, 12665, Note_on_c, 0, 62, 25
1, 12665, Note_on_c, 0, 74, 35
1, 12761, Note_off_c, 0, 50, 0
1, 12761, Note_on_c, 0, 60, 36
1, 12761, Note_on_c, 0, 50, 28
1, 12857, Note_off_c, 0, 50, 0
1, 12857, Note_off_c, 0, 60, 0
1, 12857, Note_off_c, 0, 74, 0
1, 12857, Note_off_c, 0, 62, 0
1, 12857, Note_on_c, 0, 65, 36
1, 12857, Note_on_c, 0, 50, 28
1, 12857, Note_on_c, 0, 62, 25
1, 12857, Note_on_c, 0, 74, 35
1, 12953, Note_off_c, 0, 74, 0
1, 12953, Note_off_c, 0, 62, 0
1, 12953, Note_off_c, 0, 50, 0
1, 12953, Note_off_c, 0, 65, 0
1, 12953, Note_on_c, 0, 68, 36
1, 12953, Note_on_c, 0, 50, 28
1, 12953, Note_on_c, 0, 65, 25
1, 12953, Note_on_c, 0, 77, 35
1, 13049, Note_off_c, 0, 77, 0
1, 13049, Note_off_c, 0, 65, 0
1, 13049, Note_off_c, 0, 50, 0
1, 13049, Note_off_c, 0, 68, 0
1, 13049, Note_on_c, 0, 67, 36
1, 13049, Note_on_c, 0, 51, 33
1, 13049, Note_on_c, 0, 75, 35
1, 13049, Note_on_c, 0, 63, 25
1, 13145, Note_off_c, 0, 51, 0
1, 13145, Note_off_c, 0, 67, 0
1, 13145, Note_on_c, 0, 63, 36
1, 13145, Note_on_c, 0, 51, 28
1, 13241, Note_off_c, 0, 51, 0
1, 13241, Note_off_c, 0, 63, 0
1, 13241, Note_off_c, 0, 63, 0
1, 13241, Note_off_c, 0, 75, 0
1, 13241, Note_on_c, 0, 67, 36
1, 13241, Note_on_c, 0, 51, 28
1, 13241, Note_on_c, 0, 63, 25
1, 13241, Note_on_c, 0, 75, 35
1, 13337, Note_off_c, 0, 75, 0
1, 13337, Note_off_c, 0, 63, 0
1, 13337, Note_off_c, 0, 51, 0
1, 13337, Note_off_c, 0, 67, 0
1, 13337, Note_on_c, 0, 70, 36
1, 13337, Note_on_c, 0, 51, 28
1, 13337, Note_on_c, 0, 79, 35
1, 13337, Note_on_c, 0, 67, 25
1, 13433, Note_off_c, 0, 67, 0
1, 13433, Note_off_c, 0, 79, 0
1, 13433, Note_off_c, 0, 51, 0
1, 13433, Note_off_c, 0, 70, 0
1, 13433, Note_on_c, 0, 68, 36
1, 13433, Note_on_c, 0, 53, 33
1, 13433, Note_on_c, 0, 77, 33
1, 13529, Note_off_c, 0, 77, 0
1, 13529, Note_off_c, 0, 53, 0
1, 13529, Note_off_c, 0, 68, 0
1, 13529, Note_on_c, 0, 65, 36
1, 13529, Note_on_c, 0, 53, 28
1, 13529, Note_on_c, 0, 74, 32
1, 13625, Note_off_c, 0, 74, 0
1, 13625, Note_off_c, 0, 53, 0
1, 13625, Note_off_c, 0, 65, 0
1, 13625, Note_on_c, 0, 68, 36
1, 13625, Note_on_c, 0, 53, 28
1, 13625, Note_on_c, 0, 75, 31
1, 13721, Note_off_c, 0, 75, 0
1, 13721, Note_off_c, 0, 68, 0
1, 13721, Note_on_c, 0, 72, 36
1, 13721, Note_on_c, 0, 77, 30
1, 13817, Note_off_c, 0, 77, 0
1, 13817, Note_off_c, 0, 72, 0
1, 13817, Note_off_c, 0, 53, 0
1, 13817, Note_on_c, 0, 71, 36
1, 13817, Note_on_c, 0, 55, 33
1, 13817, Note_on_c, 0, 79, 29
1, 13913, Note_off_c, 0, 79, 0
1, 13913, Note_off_c, 0, 55, 0
1, 13913, Note_off_c, 0, 71, 0
1, 13913, Note_on_c, 0, 67, 36
1, 13913, Note_on_c, 0, 74, 29
1, 14009, Note_off_c, 0, 74, 0
1, 14009, Note_off_c, 0, 67, 0
1, 14009, Note_on_c, 0, 71, 36
1, 14009, Note_on_c, 0, 79, 27
1, 14105, Note_off_c, 0, 79, 0
1, 14105, Note_off_c, 0, 71, 0
1, 14105, Note_on_c, 0, 74, 36
1, 14105, Note_on_c, 0, 83, 25
1, 14201, Note_off_c, 0, 83, 0
1, 14201, Note_off_c, 0, 74, 0
1, 14201, Note_on_c, 0, 77, 36
1, 14201, Note_on_c, 0, 86, 24
1, 14297, Note_off_c, 0, 86, 0
1, 14297, Note_off_c, 0, 77, 0
1, 14297, Note_on_c, 0, 74, 36
1, 14393, Note_off_c, 0, 74, 0
1, 14393, Note_on_c, 0, 77, 36
1, 14489, Note_off_c, 0, 77, 0
1, 14489, Note_on_c, 0, 79, 36
1, 14585, Note_off_c, 0, 79, 0
1, 14585, Note_on_c, 0, 83, 39
1, 14777, Note_off_c, 0, 83, 0
1, 14969, Note_on_c, 0, 55, 36
1, 15065, Note_off_c, 0, 55, 0
1, 15065, Note_on_c, 0, 60, 36
1, 15161, Note_off_c, 0, 60, 0
1, 15161, Note_on_c, 0, 63, 36
1, 15257, Note_off_c, 0, 63, 0
1, 15257, Note_on_c, 0, 65, 36
1, 15353, Note_off_c, 0, 65, 0
1, 15353, Note_on_c, 0, 55, 28
1, 15353, Note_on_c, 0, 67, 39
1, 15353, Note_on_c, 0, 72, 30
1, 15449, Note_off_c, 0, 72, 0
1, 15449, Note_on_c, 0, 67, 30
1, 15545, Note_off_c, 0, 67, 0
1, 15545, Note_on_c, 0, 36, 33
1, 15545, Note_on_c, 0, 63, 30
1, 15641, Note_off_c, 0, 63, 0
1, 15641, Note_on_c, 0, 60, 30
1, 15737, Note_off_c, 0, 60, 0
1, 15737, Note_off_c, 0, 36, 0
1, 15737, Note_on_c, 0, 67, 30
1, 15833, Note_off_c, 0, 67, 0
1, 15833, Note_on_c, 0, 63, 30
1, 15929, Note_off_c, 0, 63, 0
1, 15929, Note_on_c, 0, 36, 33
1, 15929, Note_on_c, 0, 60, 30
1, 16025, Note_off_c, 0, 60, 0
1, 16025, Note_on_c, 0, 55, 30
1, 16121, Note_off_c, 0, 55, 0
1, 16121, Note_off_c, 0, 36, 0
1, 16121, Note_on_c, 0, 63, 30
1, 16217, Note_off_c, 0, 63, 0
1, 16313, Note_on_c, 0, 36, 33
1, 16313, Note_on_c, 0, 60, 30
1, 16409, Note_off_c, 0, 60, 0
1, 16409, Note_on_c, 0, 63, 30
1, 16505, Note_off_c, 0, 63, 0
1, 16505, Note_off_c, 0, 36, 0
1, 16505, Note_on_c, 0, 55, 30
1, 16601, Note_off_c, 0, 55, 0
1, 16601, Note_on_c, 0, 60, 30
1, 16697, Note_off_c, 0, 60, 0
1, 16697, Note_on_c, 0, 36, 33
1, 16697, Note_on_c, 0, 63, 30
1, 16793, Note_off_c, 0, 63, 0
1, 16889, Note_off_c, 0, 36, 0
1, 16889, Note_off_c, 0, 67, 0
1, 16889, Note_off_c, 0, 55, 0
1, 16889, Note_on_c, 0, 53, 28
1, 16889, Note_on_c, 0, 65, 39
1, 16889, Note_on_c, 0, 70, 30
1, 16985, Note_off_c, 0, 70, 0
1, 16985, Note_on_c, 0, 67, 30
1, 17081, Note_off_c, 0, 67, 0
1, 17081, Note_on_c, 0, 41, 33
1, 17081, Note_on_c, 0, 63, 30
1, 17177, Note_off_c, 0, 63, 0
1, 17177, Note_on_c, 0, 58, 30
1, 17273, Note_off_c, 0, 58, 0
1, 17273, Note_off_c, 0, 41, 0
1, 17273, Note_on_c, 0, 67, 30
1, 17369, Note_off_c, 0, 67, 0
1, 17369, Note_on_c, 0, 63, 30
1, 17465, Note_off_c, 0, 63, 0
1, 17465, Note_on_c, 0, 41, 33
1, 17465, Note_on_c, 0, 58, 30
1, 17561, Note_off_c, 0, 58, 0
1, 17657, Note_off_c, 0, 41, 0
1, 17657, Note_off_c, 0, 65, 0
1, 17657, Note_off_c, 0, 53, 0
1, 17657, Note_on_c, 0, 56, 28
1, 17657, Note_on_c, 0, 68, 39
1, 17657, Note_on_c, 0, 51, 30
1, 17753, Note_off_c, 0, 51, 0
1, 17753, Note_on_c, 0, 53, 30
1, 17849, Note_off_c, 0, 53, 0
1, 17849, Note_on_c, 0, 41, 33
1, 17849, Note_on_c, 0, 56, 30
1, 17945, Note_off_c, 0, 56, 0
1, 17945, Note_on_c, 0, 60, 30
1, 18041, Note_off_c, 0, 60, 0
1, 18041, Note_off_c, 0, 41, 0
1, 18041, Note_on_c, 0, 53, 30
1, 18137, Note_off_c, 0, 53, 0
1, 18137, Note_on_c, 0, 56, 30
1, 18233, Note_off_c, 0, 56, 0
1, 18233, Note_on_c, 0, 41, 33
1, 18233, Note_on_c, 0, 60, 30
